"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",109.6183,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",110.9185,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",110.4184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",109.0182,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",110.5184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",110.5184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",112.1187,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",110.0183,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",109.1182,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",114.4191,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",114.9192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",114.119,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",115.2192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",114.8191,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",115.9193,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",117.3195,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",114.8191,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",115.9193,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",117.2195,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",117.4196,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",120.12,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",118.7198,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",119.2199,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",118.2197,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",118.1197,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",117.8196,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",116.4194,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",117.6196,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",114.8191,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",115.9193,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",115.1192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",115.6193,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",115.4192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",113.3189,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",114.119,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",112.5188,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",113.4189,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",113.5189,,
"SLRTCR03","Passenger car registrations sa, Index","FIN","Finland","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.9467,,
"SLRTCR03","Passenger car registrations sa, Index","FIN","Finland","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",88.6032,,
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",119.4449,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",127.1212,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",141.3402,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",125.2875,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",122.9538,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",107.5513,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",121.987,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",118.1864,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",115.5193,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",125.821,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",148.9582,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",153.6589,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",137.7563,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",144.8575,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",129.0882,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",124.7208,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",125.6876,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",147.1245,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",126.8211,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",101.917,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",116.1194,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",108.6181,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",144.124,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",99.6166,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",111.4186,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",111.6186,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",121.5203,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",134.6224,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",109.8183,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113.719,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",138.223,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",102.6171,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",126.221,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",116.0193,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",104.3174,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",81.6136,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",140.6234,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",155.2259,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",151.3252,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",145.1242,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",150.4251,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",151.2252,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",153.2255,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",156.5261,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",152.0253,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",126.021,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",135.2225,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",184.1307,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",114.3191,"E","Estimated value"
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",136.1227,"E","Estimated value"
